,bin_centres,average_attention
819,414.75,6.670089214904866e-06
820,415.25,6.541370491081927e-06
821,415.75,6.570911075779126e-06
822,416.25,6.729304868992339e-06
823,416.75,7.078373278324078e-06
824,417.25,8.438055424704139e-06
825,417.75,8.899718971161328e-06
826,418.25,1.22541129629507e-05
827,418.75,1.3607556045270897e-05
828,419.25,1.575668507918623e-05
829,419.75,1.511337723948436e-05
830,420.25,1.0840281757366099e-05
831,420.75,1.1117488953385168e-05
832,421.25,1.137700085383441e-05
833,421.75,1.184639693149001e-05
834,422.25,1.0666912587646106e-05
835,422.75,9.537963868223353e-06
836,423.25,9.68727254342753e-06
837,423.75,1.0485258874579653e-05
838,424.25,1.036337391550091e-05
839,424.75,1.0337341517871626e-05
840,425.25,1.1387885236611163e-05
841,425.75,1.237290155145583e-05
842,426.25,1.2563195279417824e-05
843,426.75,1.2645934095005778e-05
844,427.25,1.1630377417531873e-05
845,427.75,1.2109393847685341e-05
846,428.25,1.9234945324242546e-05
847,428.75,2.9238931339764807e-05
848,429.25,4.387274187510396e-05
849,429.75,4.8981173130562286e-05
850,430.25,1.570779568941448e-05
851,430.75,1.2235184179161714e-05
852,431.25,1.0127027339463162e-05
853,431.75,8.83402280952099e-06
854,432.25,9.922102713374106e-06
855,432.75,8.150159321994254e-06
856,433.25,7.073140846879026e-06
857,433.75,1.044998137829348e-05
858,434.25,8.807421109941357e-06
859,434.75,9.420164348582333e-06
860,435.25,1.0824909033232541e-05
861,435.75,2.1444943357357186e-05
862,436.25,3.255274186290094e-05
863,436.75,2.7710444487080244e-05
864,437.25,1.612693549613676e-05
865,437.75,1.3814804377985979e-05
866,438.25,1.3994452893478937e-05
867,438.75,1.6661390194827087e-05
868,439.25,2.0373825947420426e-05
869,439.75,2.6569489628616483e-05
870,440.25,3.512649080254295e-05
871,440.75,5.433225651020555e-05
872,441.25,5.9689505735815196e-05
873,441.75,6.336717559328945e-05
874,442.25,6.436580366504993e-05
875,442.75,6.93369315737541e-05
876,443.25,7.857815854157504e-05
877,443.75,8.816333368659358e-05
878,444.25,9.484467068151955e-05
879,444.75,9.829005892681268e-05
880,445.25,0.00010095913120466244
881,445.75,0.00010423666014059876
882,446.25,0.0001120469992321924
883,446.75,0.00012468615692940875
884,447.25,0.00013785292793809986
885,447.75,0.00016958739573555366
886,448.25,0.00023301808812829235
887,448.75,0.0003413135091124937
888,449.25,0.00040432239197845147
889,449.75,0.0004266188409804811
